,wav,transcription,t_length,file_Location,duration
1258,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part32.wav,ambae anasema kuwa mpango huo haunuwii,38,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part32.wav,2.34
1259,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part33.wav,kuwanyanyasa wanafunzi badala yake unanuua,42,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part33.wav,2.1700226757369614
1260,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part34.wav,kuinua uchumi wa taifa hilo la uingereza,40,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part34.wav,2.88
1261,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part35.wav,wanakutana leo hii alhamisi kumteua spika wa mbunge hilo ikiwa nihatua ya kwanza ya kuunda serikali nchini humo,111,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part35.wav,5.14
1262,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part36.wav,na hivyo kumaliza miezi yakutokuwepo kwa serikali nchini humo,61,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part36.wav,2.9900226757369612
1263,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part37.wav,wabunge hao wanakutana huku waziri mkuu wa zamani yarde alawi,61,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part37.wav,3.6500226757369614
1264,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part38.wav,aliyeshinda uchaguzi huo wa mwezi machi mwaka huu na ambae,58,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part38.wav,3.3100226757369615
1265,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part39.wav,anapata uugwaji mkono kutoka kwa kundi la iria,46,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part39.wav,2.3300226757369615
1266,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part4.wav,mwaka wa elfu mbili na kumi ambapo kumekuandalia habari michezo na makala,73,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part4.wav,4.08
1267,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part40.wav,akisaka mbinu za kushinda wadhifa huo spika na hivyo kuwa na nafasi nzuri,73,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part40.wav,4.58
1268,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part41.wav,yakuweza kuwa katika hali ya kuweza kudhibiti bunge hilo,56,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part41.wav,2.88
1269,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part42.wav,zaidi ya watu elfu kumi nchini humo tayari wameambukizwa ugonjwa huo,68,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part42.wav,3.1900226757369614
1270,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part43.wav,na kulazwa katika hospitali mbalimbali nchini humo wanakopata matibabu,70,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part43.wav,3.5700226757369613
1271,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part44.wav,madaktari katika jiji kuu hilo wanasema kuwa wameshangazwa na namna ugonjwa huo unavyo samba,92,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part44.wav,5.030022675736961
1272,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part45.wav,jambo ambalo maafisa wa usalama maafisa wa afya na usalama nchini humo,70,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part45.wav,3.66
1273,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part46.wav,israel kuendelea na ujenzi wake wa makazi,41,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part46.wav,2.6700226757369614
1274,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part47.wav,ya walowezi wa kiyahudi katika eneo la ukingo wa magharibi,58,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part47.wav,3.1700226757369614
1275,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part48.wav,na hii hapa taarifa yake hillary clinton akielezea namna,56,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part48.wav,2.78
1276,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part49.wav,na waziri mkuu wa israel benjamin netanyahu,43,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part49.wav,2.26
1277,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part5.wav,tunaanza na taarifa ya habari lakini kwanza tunayapa uzito yale tuliokwandalia asubuhi,86,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part5.wav,4.46
1278,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part50.wav,naam huyu hi waziri wa mambo ya nchi ya marekani bi hillary clinton akitangaza,78,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part50.wav,4.46
1279,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part51.wav,msaada wa marekani kutoa dola milioni mia moja na hamsini,57,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part51.wav,4.04
1280,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part52.wav,ilipotangaza kuwa inaondolea vikwazo vya kiuchumi,49,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part52.wav,3.3
1281,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part53.wav,baada ya israel kupata msukumo huo kutoka katika jamii ya kimataifa,67,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part53.wav,3.44
1282,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part54.wav,baada ya kuuwawa kwa wanaharakati tisa uturuki ualiokuwa unapeleka misaada yao,78,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part54.wav,4.04
1283,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part55.wav,<music>,7,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part55.wav,3.46
1284,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part56.wav,tanzania serikali ya uholanzi inatarajia kuondoa misaada yake kwa nchi ya rwanda,80,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part56.wav,4.630022675736962
1285,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part57.wav,kufuatia hatua ya serikali ya kigali kumtia nguvuni mwanasiasa victor ingabire,78,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part57.wav,4.590022675736962
1286,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part58.wav,mwandishi wetu wa kigali jonah ubavu anataarifa zaidi,53,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part58.wav,3.24
1287,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part59.wav,baada taarifa hizo kusambazwa kwenye viombo mbalimbali vya habari,65,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part59.wav,3.24
1288,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part6.wav,<music>,7,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part6.wav,2.76
1289,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part60.wav,zimeishtua serikali ya rwanda na kupelekea balozi wake nchini uholanzi emaculate wayigibigira,93,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part60.wav,5.510022675736962
1290,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part61.wav,kulaumu vikali pendekezo hilo akisema kuwa ni mtazamo potofu,60,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part61.wav,4.2700226757369615
1291,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part62.wav,<UNK>,5,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part62.wav,2.2100226757369614
1292,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part63.wav,ikiwa uholanzi inaondoa misaada yake kwa rwanda kwa kusaidia raia wake,70,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part63.wav,5.090022675736962
1293,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part64.wav,hilo linaeleweka na nitatizo la kiuchumi duniani kote,53,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part64.wav,3.52
1294,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part65.wav,lakini kuondoa misaada hiyo kwa sababu za ingabire na ripoti ya umoja mataifa,77,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part65.wav,4.84
1295,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part66.wav,hiyo ni njia potofu na wanapaswa,32,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part66.wav,2.1700226757369614
1296,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part67.wav,kuna siku kadhaa zimepita tukiwafafanulia hali ilivyo,53,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part67.wav,3.4700226757369617
1297,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part68.wav,na msimamo wa rwanda juu ya ripoti hiyo,39,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part68.wav,2.52
1298,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part69.wav,swala la ingabire walituuliza tukalifafanua,43,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part69.wav,2.78
1299,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part7.wav,mkutano wa mataifa nyeye nguvu ya kiuchumi duniani g20 huaanza nchini korea kusini,82,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part7.wav,5.150022675736961
1300,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part70.wav,wao wanakumbali hatua iliyofikiwa na rwanda kwa muda wa miaka kumi na sita iliopita,83,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part70.wav,4.3500226757369616
1301,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part71.wav,lakina kama rafiki zetu wanatuuliza tutoe ufafanuzi zaidi juu ya tarifa wanazopata kupitia vyiombo via habari,109,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part71.wav,6.130022675736962
1302,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part72.wav,hatua hiyo ya uholanzi endapo itatekelezwa,42,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part72.wav,3.0
1303,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part73.wav,haitakuwa mara ya kwanza kwani hata mwaka elfu mbili na nane nchi hiyo ilisitisha misaada yake kwa rwanda,105,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part73.wav,5.990022675736961
1304,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part74.wav,kutoka kigali ni juliani rubavu elefiki swahili,47,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part74.wav,3.6699773242630385
1305,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part75.wav,<UNK>,5,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part75.wav,2.2
1306,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part76.wav,ishirini na saba hadi kumalizika kwake mwaka wa elfu mbili na mbili,67,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part76.wav,3.0700226757369613
1307,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part77.wav,katika nchi hiyo yenye utajiri mkubwa wa mafuta duniani kuwepo kwa amani nchini humo tangu mwaka elfu mbili na mbili,116,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part77.wav,5.3
1308,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part78.wav,umefanikisha uchumi wa taifa hilo kuimarika kwa aslimia saba nukta tano mwaka huu,81,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part78.wav,4.52
1309,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part79.wav,kulingana na benki ya dunia sherehe hizo za uhuru,49,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part79.wav,2.8499773242630386
1310,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part8.wav,idadi ya watu wanaoaga dunia nchini haiti kutokana na ugojwa wa kipindupindu yaongezeka,87,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part8.wav,4.490022675736961
1311,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part80.wav,zinafanyika katika uwanja wa novemba eleveen,44,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part80.wav,3.0100226757369613
1312,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part81.wav,jijini angola kijijini luanda huko,34,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part81.wav,2.9099773242630387
1313,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part82.wav,angola umoja wamataifa umedhibitisha kuwa zaidi ya wananake na watoto mia saba,78,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part82.wav,5.440090702947846
1314,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part83.wav,wakiweno wanaume walibakwa katika mpaka kati ya angola na jamhuri ya kidemokrasi ya congo miezi miwili iliopita,111,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part83.wav,5.760090702947846
1315,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part84.wav,wakati <UNK> wake alipokuwa anahamishwa kutoka angola kurudi nchini congo,73,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part84.wav,4.370022675736961
1316,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part85.wav,umoja huo wa mataifa umeeleza kuwa wanawake hao,47,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part85.wav,2.62
1317,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part86.wav,saba wamewasili nchini congo kwa muda wa miezi miwili iliyopita,63,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part86.wav,3.2500680272108844
1318,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part87.wav,baada ya angola kusema kuwa walikuwa wamehamia nchini mwao kinyume,66,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part87.wav,3.5
1319,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part88.wav,na sheria katika eneo la kasem magharibi pekee,46,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part88.wav,2.52
1320,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part89.wav,wanawake zaidi wanahofia kubakwa na hivi imepelekea umoja huo wa mataifa kubuni tume maalum,91,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part89.wav,4.870022675736961
1321,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part9.wav,waziri wa mambo ya nje wa marekani bi hillary clinton kukutana na waziri mkuu wa israeli benjamin tanyahu,105,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part9.wav,5.7300226757369614
1322,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part90.wav,ambayo itazuru eneo hilo na kuweza kufanyia uchunguzi ripoti hiyo kabla,71,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part90.wav,3.9500680272108846
1323,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part91.wav,lakini viongozi hao wamesema watakutana tena mwezi huu ili kujandiliana kuhusu,78,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part91.wav,4.570068027210884
1324,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part92.wav,na kuweza kutadhimini ikiwa makumbaliano hayo yataweza kutiliwa maanani na serikali,83,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part92.wav,3.8900226757369616
1325,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part93.wav,mgomo huo ulifanyika kwa siku ya kuanza hapo jana na kusababisha kukwama kwa,76,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part93.wav,3.7700226757369615
1326,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part94.wav,shughuli katika viwanja vya ndege na kusababisha safari za ndege kuahirishwa,76,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part94.wav,2.8800907029478457
1327,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part95.wav,na hali kadhalika shule kufungwa pamoja na huduma zingine katika sekta za afya,78,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part95.wav,4.170022675736962
1328,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part96.wav,<music>,7,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part96.wav,5.5
1329,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part97.wav,nazitakutanisha timu ya nigeria na cameroon,43,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part97.wav,3.2300226757369614
1330,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part98.wav,ni fainali ya kombe ya mataifa afrika upande wa wanawake afrika mashariki,73,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part98.wav,3.74
1331,SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part99.wav,hatuoni hapa tunaona afrika kusini na,37,../data/alldata/SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part99.wav,2.1900226757369614
1332,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part1.wav,<music>,7,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part1.wav,2.96
1333,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part10.wav,na waziri mkuu wa iraq noor al malik ameanza mchakato wa kuunda baraza lake la mawaziri hivi leo,96,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part10.wav,4.88
1334,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part100.wav,wa usalama wa kutosha na katika jamhuri ya kidemokrasia congo polisi tisa,73,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part100.wav,5.210022675736962
1335,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part101.wav,ambao walituhumiwa kumteka nyara na kumuua,42,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part101.wav,3.099954648526077
1336,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part102.wav,<music>,7,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part102.wav,5.5
1337,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part103.wav,ni wakati wa redio france international michezo ama ukipenda rfi michezo,72,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part103.wav,4.16
1338,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part104.wav,shukran sana victor abuso na safari hii twazie huko china,57,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part104.wav,4.12
1339,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part105.wav,yalifunguliwa hivi leo huko changzou china na waziri mkuu wa nchi hiyo win jiabao,81,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part105.wav,3.92
1340,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part106.wav,ndio atakuwa mgeni rasmi mashindo haya buso ni ya pili kwa ukubwa baada ya olympic,82,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part106.wav,3.7
1341,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part107.wav,na yanahuzisha wachezaji takriban elfu kumi na timu,51,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part107.wav,3.0
1342,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part108.wav,elfu tano medali mia nne sabini na sita za dhahabu,50,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part108.wav,2.7
1343,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part109.wav,zitashindaniwa lakini cha kufurahisha kidogo ama cha kusikitisha pengine kwa upande wako msikilizaji,100,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part109.wav,5.34
1344,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part11.wav,la taifa hilo hapo jana mwandishi wetu zuhra mwera,50,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part11.wav,2.4500226757369616
1345,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part110.wav,vuvuzela imepigwa marufuku katika mashindano hayo,49,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part110.wav,2.5500226757369613
1346,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part111.wav,vuvuzela huumm wakitaja sababu kwamba inaleta kidogo,52,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part111.wav,3.48
1347,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part112.wav,kadhi ya kusikiliza wengi wakitaja,34,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part112.wav,2.7100226757369614
1348,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part113.wav,sababu za kiusalama kwa hivyo katika mashindano hayo ya asia,60,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part113.wav,2.6500226757369614
1349,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part114.wav,wakati mwengine wanapotoa matangazo pale uwanjani,49,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part114.wav,2.9
1350,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part115.wav,sioni sababu ya kuipiga marufuku kwa hivyo ni hivyo na hata kwenye mashindano ya jumuiya ya madola yaliokwisha pia vuvuzela,123,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part115.wav,5.290022675736961
1351,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part116.wav,haikutumika uingereza na chama cha soka cha ulaya pia kimepiga marufuku,71,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part116.wav,4.320090702947846
1352,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part117.wav,tukielekea katika kabubu hispania timu ya althetico madrid imekanusha taarifa ya kutaka kumuuza mushambulizi wake,113,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part117.wav,5.2700226757369615
1353,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part118.wav,kwa real madrid ukikumbuka diego fulan abuso aliweza kuisaidia sana timu yake ya uruguay katika mashindano ya kombe la dunia,124,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part118.wav,5.62
1354,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part119.wav,hayo na kilichokuwa kikielezwa ni kwamba diego fulan hapatani na kocha wa timu yake inaitwa quicki flore,104,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part119.wav,5.74
1355,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part12.wav,aidha katika kikao kilichofanyika jana jioni bunge la nchi hiyo,63,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part12.wav,3.36
1356,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part120.wav,lakini taarifa hizo zimekanushwa na klabu hiyo,46,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part120.wav,2.3499773242630386
1357,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part121.wav,na alitajwa kuwa pengine angeuzwa kwa euro milioni,50,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part121.wav,2.4300226757369616
1358,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part122.wav,kumi na nane taarifa ambazo kama nilivyo kwambia awali msikilizaji,66,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part122.wav,2.7
1359,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part123.wav,naam asante sana zuhra mwera mchezaji wa zamani wa mchezo wa,60,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part123.wav,3.6
1360,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part124.wav,umestaafu ehe asante sana msikizaji ni hayo tu katika taarifa ya michezo na mwezangu zuhra,90,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part124.wav,4.8100226757369615
1361,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part125.wav,<music>,7,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part125.wav,3.1
1362,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part126.wav,ikiwa anaweza kuachiliwa kwa dhamana kwa madai kwamba alijiunga na kundi la,75,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part126.wav,4.72
1363,SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part127.wav,wachambuzi wa maswala ya siasa nchini humo wanasema hivyo ni vitisho vya serikali kwa serikali ya rwanda dhidi yakutochukua,123,../data/alldata/SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part127.wav,6.02
